10;12.81;316.19;0.43;606
20;10.00;75.50;0.03;42
20;10.00;316.19;0.48;945
30;10.77;59.24;0.02;28
30;10.77;316.19;0.49;1037
40;6.08;3.36;0.09;10
40;6.08;316.19;0.49;1056
50;7.07;24.18;0.02;22
50;7.07;316.19;0.49;1052
10;24.08;35.06;0.02;11
10;24.08;316.19;0.46;737
20;18.38;67.90;0.03;41
20;18.38;316.19;0.48;979
30;3.61;56.76;0.02;35
30;3.61;316.19;0.48;1012
40;8.00;0.86;0.04;6
40;8.00;316.19;0.52;1107
50;5.00;2.03;0.07;8
50;5.00;316.19;0.50;1099
